Date,S&P500 Open,S&P500 Close,DJ Open,DJ Close,NAS Open,NAS Close,Bank_Open,Bank_Close,Biotech_Open,Biotech_Close,Healthcare_Open,Healthcare_Close,Housing_Open,Housing_Close,Industrial_Open,Industrial_Close,Insurance_Open,Insurance_Close,Oil-Gas_Open,Oil-Gas_Close,Semiconductor_Open,Semiconductor_Close,Telecom_Open,Telecom_Close,Utility_Open,Utility_Close,S&P500 Same-Day Change,S&P500 1-Day Change,S&P500 2-Day Change,DJ Same-Day Change,DJ 1-Day Change,DJ 2-Day Change,NAS Same-Day Change,NAS 1-Day Change,NAS 2-Day Change,Banking Same-Day Change,Banking 1-Day Change,Biotech Same-Day Change,Biotech 1-Day Change,Healthcare Same-Day Change,Healthcare 1-Day Change,Housing Same-Day Change,Housing 1-Day Change,Industrial Same-Day Change,Industrial 1-Day Change,Insurance Same-Day Change,Insurance 1-Day Change,Oil Same-Day Change,Oil 1-Day Change,Semiconductor Same-Day Change,Semiconductor 1-Day Change,Telecom Same-Day Change,Telecom 1-Day Change,Utility Same-Day Change,Utility 1-Day Change
2013-09-04,1640.72,1653.08,14832.4199,14930.8701,3619.05,3649.04,2275.97998,2282.209961,2064.959961,2104.8701170000004,480.269989,487.470001,167.779999,167.929993,3226.340088,3252.949951,5795.52002,5780.399902,258.359985,262.48999,464.549988,473.55999800000006,234.740005,237.77999900000003,473.75,473.799988,0.75,0.12,0.13,0.66,0.04,-0.06,0.83,0.27,0.3,0.27,0.68,1.93,0.21,1.5,0.17,0.09,0.17,0.82,0.35,-0.26,-0.31,1.6,1.24,1.94,0.73,1.3,0.18,0.01,-0.29
2013-09-05,1653.28,1655.08,14929.4902,14937.4805,3652.4399,3658.78,2284.300049,2297.790039,2108.02002,2109.379883,487.929993,488.279999,168.149994,168.21000700000005,3256.290039,3264.189941,5783.350098,5762.72998,263.049988,265.73999,474.2300110000001,477.040009,238.440002,238.210007,473.39999400000005,472.410004,0.11,0.01,1.0,0.05,-0.1,0.84,0.17,0.03,1.3,0.59,-0.25,0.06,-0.21,0.07,-0.16,0.04,1.52,0.24,-0.01,-0.36,-0.5,1.02,0.63,0.59,-0.41,-0.1,-0.25,-0.21,0.72
2013-09-06,1657.4399,1655.17,14941.5498,14922.5,3672.8201,3660.01,2308.149902,2292.149902,2115.820068,2104.919922,489.850006,487.48999,168.889999,170.759995,3276.790039,3263.75,5778.589844,5734.1401369999985,266.730011,267.410004,478.89999400000005,475.100006,239.550003,237.619995,474.079987,475.829987,-0.14,1.0,1.74,-0.13,0.94,1.8,-0.35,1.26,1.89,-0.69,0.69,-0.52,2.01,-0.48,1.53,1.11,3.89,-0.4,1.14,-0.77,1.01,0.25,1.52,-0.79,1.33,-0.81,1.62,0.37,0.39
2013-09-09,1656.85,1671.71,14927.1904,15063.1201,3675.1201,3706.1799,2296.679932,2308.02002,2112.669922,2147.179932,488.76001,494.929993,171.220001,177.410004,3275.850098,3300.8701170000004,5744.649902,5791.990234000001,267.920013,271.480011,477.190002,481.420013,238.580002,241.479996,476.269989,477.670013,0.9,0.73,1.04,0.91,0.85,1.75,0.85,0.62,0.51,0.49,0.73,1.63,0.33,1.26,0.33,3.62,-0.33,0.76,0.92,0.82,0.36,1.33,0.34,0.89,1.92,1.22,0.58,0.29,0.75
2013-09-10,1675.11,1683.99,15067.2305,15191.0596,3724.6699,3729.02,2320.8701170000004,2324.800049,2164.0,2154.3701170000004,498.429993,496.55999800000006,177.830002,176.820007,3316.139893,3331.139893,5828.72998,5813.100098,271.799988,272.410004,485.420013,490.64999400000005,242.059998,242.869995,479.05999800000006,481.2300110000001,0.53,0.31,-0.03,0.82,0.89,0.72,0.12,-0.11,-0.35,0.17,-0.4,-0.45,-0.17,-0.38,0.19,-0.57,1.18,0.45,0.58,-0.27,-0.34,0.22,0.25,1.08,-0.33,0.33,0.72,0.45,-0.94
2013-09-11,1681.04,1689.13,15194.1299,15326.5996,3710.79,3725.01,2321.129883,2315.52002,2159.219971,2150.699951,497.720001,497.4800110000001,176.690002,178.899994,3333.129883,3350.590088,5797.3901369999985,5793.52002,272.48999,273.079987,488.720001,489.040009,243.220001,244.610001,481.119995,476.709991,0.48,-0.34,-0.07,0.87,-0.17,0.32,0.38,-0.24,-0.08,-0.24,-0.49,-0.39,0.07,-0.05,-0.03,1.25,-0.72,0.52,-0.48,-0.07,-0.55,0.22,-0.77,0.07,-0.61,0.57,-0.41,-0.92,-0.39
2013-09-12,1689.21,1683.42,15327.1396,15300.6396,3724.53,3715.97,2319.379883,2304.110107,2151.340088,2152.1201170000004,497.350006,497.329987,178.529999,177.619995,3347.709961,3334.429932,5780.189941,5761.919922,272.929993,270.980011,489.01001,486.05999800000006,244.649994,243.600006,477.05999800000006,474.829987,-0.34,0.27,0.84,-0.17,0.49,1.27,-0.23,0.17,0.05,-0.66,0.29,0.04,0.63,-0.0,0.46,-0.51,0.08,-0.4,0.39,-0.32,0.36,-0.71,0.11,-0.6,0.45,-0.43,0.23,-0.47,0.8
2013-09-13,1685.04,1687.99,15312.8604,15376.0596,3723.27,3722.1799,2309.290039,2310.780029,2157.110107,2165.719971,498.369995,499.64001500000006,177.71000700000005,177.770004,3344.469971,3347.52002,5757.1098630000015,5782.720215,271.019989,271.290009,486.950012,488.2300110000001,244.169998,244.160004,475.80999800000006,478.609985,0.18,0.57,0.99,0.41,0.77,1.0,-0.03,-0.12,0.63,0.06,0.21,0.4,0.4,0.25,0.36,0.03,1.38,0.09,0.27,0.44,0.7,0.1,0.73,0.26,0.43,-0.0,0.22,0.59,0.18
2013-09-16,1691.7,1697.6,15381.3604,15494.7803,3755.0,3717.8501,2332.540039,2315.669922,2188.47998,2174.449951,504.64001500000006,501.459991,178.029999,180.229996,3385.820068,3356.649902,5820.830078,5823.240234000001,271.910004,273.269989,492.179993,490.350006,245.770004,244.690002,480.339996,479.459991,0.35,0.42,1.64,0.74,0.23,1.18,-0.99,0.75,1.77,-0.72,1.04,-0.64,0.34,-0.63,0.26,1.24,0.5,-0.86,0.81,0.04,0.72,0.5,0.61,-0.37,0.62,-0.44,0.38,-0.18,0.47
2013-09-17,1697.73,1704.76,15503.1504,15529.7305,3725.3101,3745.7,2315.51001,2339.840088,2177.77002,2181.77002,502.359985,502.75,180.160004,181.130005,3360.949951,3383.689941,5817.779785,5865.370117,273.440002,274.950012,492.380005,493.39999400000005,244.539993,245.630005,480.279999,481.690002,0.41,1.22,1.03,0.17,0.95,0.69,0.55,1.01,1.17,1.05,-0.3,0.18,1.11,0.08,0.71,0.54,4.26,0.68,1.01,0.82,0.55,0.55,1.1,0.21,0.87,0.45,1.31,0.29,3.09
2013-09-18,1705.74,1725.52,15533.0303,15676.9404,3751.29,3783.6399,2338.290039,2332.77002,2184.48999,2206.030029,503.2300110000001,506.299988,180.949997,188.839996,3380.76001,3417.850098,5856.879883,5897.560059,275.179993,277.980011,493.299988,497.670013,245.52999900000003,248.839996,481.869995,496.589996,1.16,-0.18,-0.9,0.93,-0.26,-1.44,0.86,0.15,-0.24,-0.24,-1.36,0.99,-0.02,0.61,-0.14,4.36,-1.13,1.1,0.08,0.69,-0.29,1.02,-0.21,0.89,-0.32,1.35,-0.51,3.05,-0.43
2013-09-19,1727.34,1722.34,15677.8604,15636.5498,3794.7,3789.3799,2334.429932,2300.98999,2215.090088,2205.560059,508.160004,505.609985,189.229996,186.710007,3427.209961,3420.5200200000004,5909.0,5880.629883,278.519989,277.410004,498.950012,496.089996,246.940002,247.570007,497.170013,494.450012,-0.29,-0.72,-1.19,-0.26,-1.19,-1.5,-0.14,-0.39,-0.64,-1.43,0.68,-0.43,-0.52,-0.5,-0.45,-1.33,-2.06,-0.2,-0.19,-0.48,-0.08,-0.4,-1.55,-0.57,-0.59,0.26,-0.89,-0.55,-1.49
2013-09-20,1722.4399,1709.91,15635.0898,15451.0898,3796.28,3774.73,2303.060059,2316.72998,2208.48999,2194.050049,505.540009,503.350006,186.770004,182.860001,3425.100098,3414.110107,5888.839844,5876.200195,277.410004,273.109985,497.519989,493.14999400000005,248.089996,245.360001,494.429993,487.070007,-0.73,-0.47,-0.73,-1.18,-0.32,-0.75,-0.57,-0.25,-0.17,0.59,-0.37,-0.65,-1.08,-0.43,-0.97,-2.09,-1.71,-0.32,-0.71,-0.21,-0.1,-1.55,-0.74,-0.88,-0.38,-1.1,-0.66,-1.49,1.07
2013-09-23,1711.4399,1701.84,15452.3096,15401.3799,3786.8401,3765.29,2312.77002,2308.199951,2191.159912,2170.389893,502.329987,498.450012,182.380005,179.740005,3408.399902,3389.75,5874.029785,5870.330078,272.75,271.079987,494.829987,491.290009,244.949997,243.75,486.320007,492.279999,-0.56,-0.26,-0.53,-0.33,-0.43,-0.83,-0.57,0.08,-0.11,-0.2,0.5,-0.95,0.02,-0.77,-0.14,-1.45,1.51,-0.55,0.15,-0.06,0.33,-0.61,0.07,-0.72,0.7,-0.49,0.14,1.23,-0.13
2013-09-24,1702.6,1697.42,15402.54,15334.5898,3771.6001,3768.25,2308.639893,2319.709961,2173.159912,2170.790039,499.160004,497.769989,180.570007,182.460007,3393.199951,3394.709961,5883.680176,5889.660156,271.27999900000003,271.26001,493.690002,494.7300110000001,242.869995,244.089996,492.540009,491.660004,-0.3,-0.27,0.07,-0.44,-0.4,-0.04,-0.09,-0.19,0.51,0.48,0.33,-0.11,-0.61,-0.28,-0.37,1.05,0.36,0.04,-0.28,0.1,0.11,-0.01,0.67,0.21,0.04,0.5,0.66,-0.18,-0.68
2013-09-25,1698.02,1692.77,15339.0195,15273.2598,3772.5901,3761.1001,2321.469971,2327.449951,2171.159912,2157.629883,498.64001500000006,495.940002,182.479996,183.110001,3397.0,3385.350098,5893.879883,5896.069824,271.839996,273.079987,495.290009,494.950012,244.710007,245.690002,491.579987,488.320007,-0.31,0.35,-0.06,-0.43,0.36,-0.1,-0.3,0.7,0.54,0.26,-0.34,-0.62,1.75,-0.54,1.45,0.35,0.04,-0.34,0.97,0.04,-0.05,0.46,-0.1,-0.07,-0.05,0.4,-1.06,-0.66,-0.17
2013-09-26,1694.05,1698.67,15274.4199,15328.2998,3774.95,3787.4299,2330.209961,2319.6201170000004,2166.610107,2195.350098,498.30999800000006,503.119995,183.550003,183.190002,3395.909912,3418.060059000001,5908.3901369999985,5893.290039,273.51001,272.809998,496.769989,494.709991,245.419998,243.080002,488.549988,487.470001,0.27,-0.41,-1.01,0.35,-0.46,-1.3,0.33,-0.15,-0.42,-0.45,-0.09,1.33,0.29,0.97,0.34,-0.2,-1.21,0.65,-0.13,-0.26,-0.52,-0.26,-0.29,-0.41,-0.79,-0.95,-0.93,-0.22,-0.71
2013-09-27,1695.52,1691.75,15317.4502,15258.2402,3767.8899,3781.5901,2306.439941,2317.610107,2179.580078,2201.669922,499.869995,504.80999800000006,182.410004,180.979996,3400.23999,3413.780029,5868.419922,5862.450195,271.929993,272.019989,492.14999400000005,490.80999800000006,240.399994,240.809998,486.320007,484.01001,-0.22,-0.6,0.19,-0.39,-0.84,-0.44,0.36,-0.27,0.96,0.48,0.33,1.01,-0.58,0.99,-0.33,-0.78,-0.13,0.4,-0.2,-0.1,-0.47,0.03,-0.31,-0.27,0.0,0.17,0.36,-0.47,-0.12
2013-09-30,1687.26,1681.55,15249.8203,15129.6699,3737.6001,3771.48,2296.100098,2325.199951,2171.159912,2188.919922,498.7300110000001,503.130005,179.380005,180.75,3377.7700200000004,3406.929932,5828.680176,5834.870117,271.380005,271.170013,485.410004,490.829987,238.669998,241.669998,481.950012,483.440002,-0.34,0.8,0.73,-0.79,0.41,0.02,0.91,1.23,1.15,1.27,1.21,0.82,1.99,0.88,1.6,0.76,0.65,0.86,1.17,0.11,0.55,-0.08,1.26,1.12,1.01,1.26,0.65,0.31,0.38
2013-10-01,1682.41,1695.0,15132.4902,15191.7002,3774.1799,3817.98,2325.320068,2353.219971,2197.860107,2232.52002,504.470001,511.170013,180.789993,181.919998,3407.030029,3446.719971,5838.8901369999985,5867.080078,271.040009,274.589996,491.48999,495.769989,241.080002,243.240005,484.14001500000006,485.279999,0.75,-0.07,-0.96,0.39,-0.39,-1.29,1.16,-0.08,-1.14,1.2,-1.05,1.58,-0.36,1.33,-0.37,0.63,0.43,1.16,-0.14,0.48,-0.21,1.31,0.63,0.87,-0.14,0.9,0.46,0.24,0.17
2013-10-02,1691.9,1693.87,15182.6504,15133.1396,3793.1101,3815.02,2339.209961,2328.550049,2216.22998,2224.429932,507.450012,509.299988,180.789993,182.710007,3422.3000490000004,3441.919922,5834.410156,5854.589844,273.75,276.329987,492.670013,495.100006,241.889999,244.360001,483.970001,486.119995,0.12,-0.9,-0.2,-0.33,-0.9,-0.4,0.58,-1.07,-0.19,-0.46,-0.54,0.37,-1.49,0.36,-1.49,1.06,-1.53,0.57,-1.1,0.35,-0.98,0.94,-0.28,0.49,-0.26,1.02,-1.1,0.44,-1.3
2013-10-03,1692.35,1678.66,15127.2305,14996.4805,3809.8999,3774.3401,2324.47998,2315.939941,2220.1201170000004,2191.330078,508.029999,501.709991,182.570007,179.919998,3433.689941,3403.959961,5845.459961,5797.149902,276.089996,275.559998,495.369995,493.799988,244.210007,241.669998,484.2300110000001,479.790009,-0.81,0.71,-0.15,-0.86,0.51,-0.4,-0.93,0.89,-0.1,-0.37,0.76,-1.3,1.27,-1.24,1.39,-1.45,-1.28,-0.87,0.98,-0.83,0.69,-0.19,1.12,-0.32,0.79,-1.04,0.5,-0.92,0.24
2013-10-04,1678.79,1690.5,14994.6797,15072.5801,3774.72,3807.75,2313.959961,2333.600098,2196.25,2219.22998,502.570007,508.700012,179.600006,177.610001,3404.22998,3437.409912,5787.939941,5837.419922,275.700012,278.660004,494.089996,497.720001,241.330002,242.889999,480.040009,480.959991,0.7,-0.85,-2.07,0.52,-0.9,-1.96,0.88,-0.98,-2.97,0.85,-1.51,1.05,-2.13,1.22,-1.62,-1.11,-0.96,0.97,-1.19,0.85,-0.49,1.07,-1.01,0.73,-0.53,0.65,-0.36,0.19,-0.43
2013-10-07,1687.15,1676.12,15069.2998,14936.2402,3776.6399,3770.3799,2315.459961,2298.439941,2198.320068,2171.939941,504.0,500.450012,176.630005,175.910004,3405.469971,3396.51001,5797.490234000001,5808.910156,277.859985,275.850006,492.790009,495.089996,240.419998,242.00999500000003,479.320007,478.880005,-0.65,-1.23,-1.18,-0.88,-1.07,-0.89,-0.17,-2.0,-2.46,-0.74,-0.64,-1.2,-4.33,-0.7,-3.4,-0.41,-2.38,-0.26,-1.81,0.2,-1.45,-0.72,-1.17,0.47,-1.67,0.66,-1.44,-0.09,0.79
2013-10-08,1676.22,1655.45,14938.04,14776.5303,3772.22,3694.8301,2299.209961,2283.75,2170.879883,2077.850098,500.429993,483.420013,175.889999,171.729996,3397.639893,3335.0,5786.569824,5724.850098,275.929993,272.609985,495.630005,486.820007,242.050003,238.520004,479.01001,482.670013,-1.24,0.06,2.24,-1.08,0.18,2.37,-2.05,-0.46,1.78,-0.67,0.32,-4.29,-2.39,-3.4,-1.52,-2.37,-0.02,-1.84,-0.75,-1.07,-0.83,-1.2,-0.59,-1.78,-0.35,-1.46,-0.49,0.76,0.56
2013-10-09,1656.99,1656.4,14778.1904,14802.9805,3701.6201,3677.78,2289.290039,2290.949951,2070.600098,2028.180054,483.720001,476.070007,171.970001,171.690002,3336.939941,3309.949951,5743.040039,5677.189941,272.730011,271.01001,487.89001500000006,485.109985,238.470001,237.350006,483.820007,485.369995,-0.04,2.18,2.83,0.17,2.18,2.93,-0.64,2.26,3.1,0.07,2.25,-2.05,3.81,-1.58,3.26,-0.16,2.13,-0.81,2.21,-1.15,2.69,-0.63,2.29,-0.57,2.34,-0.47,1.96,0.32,1.34
2013-10-10,1660.88,1692.5601,14806.3896,15126.0703,3721.5801,3760.75,2315.22998,2342.399902,2067.929932,2105.379883,484.910004,491.600006,172.679993,175.350006,3350.199951,3383.01001,5738.470215,5830.029785,271.459991,277.209991,490.029999,496.4800110000001,238.850006,242.0,487.2300110000001,491.850006,1.91,0.63,1.04,2.16,0.73,1.16,1.05,0.83,1.45,1.17,1.71,1.81,-0.28,1.38,0.24,1.55,1.73,0.98,1.05,1.6,0.86,2.12,0.65,1.32,0.18,1.32,1.02,0.95,0.44
2013-10-11,1691.09,1703.2,15126.5195,15237.1104,3753.22,3791.8701,2331.52002,2382.429932,2102.27002,2099.52002,491.579987,492.76001,175.149994,178.389999,3377.419922,3418.540039,5809.720215,5879.910156,276.429993,279.0,493.519989,497.380005,241.979996,244.479996,491.55999800000006,493.98999,0.72,0.41,-0.3,0.73,0.42,-0.45,1.03,0.62,0.06,2.18,0.45,-0.13,0.77,0.24,0.81,1.85,-0.63,1.22,0.62,1.21,0.69,0.93,0.95,0.78,0.72,1.03,0.37,0.49,-0.57
2013-10-14,1699.86,1710.14,15231.3301,15301.2598,3767.49,3815.28,2369.659912,2393.050049,2082.080078,2115.629883,489.39001500000006,496.75,177.369995,177.259995,3399.879883,3439.689941,5853.930176,5920.580078,278.089996,281.640015,493.950012,500.9800110000001,243.27999900000003,245.380005,492.339996,491.170013,0.6,-0.71,0.67,0.46,-0.87,0.47,1.27,-0.56,0.63,0.99,-0.8,1.61,-0.9,1.5,-0.64,-0.06,-1.96,1.17,-0.75,1.14,-0.61,1.28,-0.75,1.42,-0.89,0.86,-0.71,-0.24,-1.35
2013-10-15,1709.17,1698.0601,15300.2998,15168.0098,3810.72,3794.01,2388.199951,2373.8701170000004,2107.409912,2096.649902,495.05999800000006,493.570007,176.639999,173.779999,3432.159912,3413.810059000001,5914.060059,5884.290039,280.630005,279.540009,500.410004,496.5,244.830002,243.630005,489.779999,484.519989,-0.65,1.38,2.07,-0.86,1.36,1.34,-0.44,1.2,1.82,-0.6,1.19,-0.51,2.97,-0.3,2.45,-1.62,1.36,-0.53,1.1,-0.5,1.41,-0.39,1.24,-0.78,1.02,-0.49,0.69,-1.07,0.96
2013-10-16,1700.49,1721.54,15170.7002,15373.8301,3815.0,3839.4299,2385.77002,2402.060059,2116.530029,2158.899902,497.39999400000005,505.679993,174.330002,176.139999,3436.330078,3451.5,5903.580078,5967.509765999999,280.040009,283.01001,497.040009,501.579987,244.619995,245.300003,486.040009,489.170013,1.24,0.67,1.33,1.34,-0.01,0.17,0.64,0.62,1.95,0.68,0.72,2.0,0.91,1.66,1.14,1.04,2.66,0.44,0.48,1.08,0.87,1.06,-0.05,0.91,0.7,0.28,0.26,0.64,1.52
2013-10-17,1720.17,1733.15,15369.46,15371.6504,3822.8501,3863.1499,2393.340088,2419.409912,2151.409912,2178.540039,504.450012,511.450012,175.320007,180.830002,3432.679932,3467.939941,5945.560059,6019.27002,282.540009,282.869995,497.940002,505.089996,244.75,245.949997,488.119995,496.589996,0.75,0.65,0.66,0.01,0.18,0.13,1.05,1.32,1.47,1.09,0.66,1.26,-0.92,1.39,-0.35,3.14,-0.01,1.03,1.03,1.24,0.45,0.12,1.94,1.44,0.27,0.49,0.87,1.74,0.14
2013-10-18,1736.72,1744.5,15371.71,15399.6504,3893.3601,3914.28,2432.639893,2435.48999,2183.159912,2158.429932,512.1099849999998,509.64001500000006,181.080002,180.809998,3486.7700200000004,3503.610107,6054.5,6046.089844,283.359985,288.369995,504.5,506.440002,246.490005,248.089996,496.579987,497.299988,0.45,0.01,0.58,0.18,-0.05,0.44,0.54,0.15,0.39,0.12,-0.02,-1.13,-1.45,-0.48,-1.09,-0.15,-0.86,0.48,0.19,-0.14,0.03,1.77,-0.5,0.38,0.32,0.65,0.23,0.14,-0.17
2013-10-21,1745.2,1744.66,15401.3203,15392.2002,3922.6499,3920.05,2433.97998,2434.969971,2161.949951,2127.090088,510.30999800000006,504.109985,180.820007,179.259995,3509.090088000001,3510.389893,6052.6098630000015,6047.790039,288.190002,286.940002,507.079987,508.040009,248.570007,248.660004,497.100006,496.459991,-0.03,0.57,0.1,-0.06,0.49,0.14,-0.07,0.24,-0.33,0.04,0.1,-1.61,2.22,-1.21,1.43,-0.86,2.4,0.04,0.56,-0.08,0.55,-0.43,1.02,0.19,-0.18,0.04,-0.17,-0.13,1.25
2013-10-22,1746.48,1754.67,15394.2197,15467.6602,3935.54,3929.5701,2433.310059,2437.320068,2142.699951,2174.3701170000004,506.660004,511.299988,180.070007,183.570007,3525.969971,3530.070068,6063.910156,6081.0,287.51001,289.859985,507.769989,507.119995,249.580002,248.229996,497.26001,502.660004,0.47,-0.47,-0.15,0.48,-0.35,0.27,-0.15,-0.57,-0.02,0.16,0.03,1.48,0.45,0.92,0.24,1.94,0.1,0.12,-0.66,0.28,-0.53,0.82,-2.23,-0.13,-3.35,-0.54,-1.0,1.09,0.03
2013-10-23,1752.27,1746.38,15465.3398,15413.3301,3907.3,3907.0701,2428.26001,2438.149902,2163.52002,2184.22998,508.89999400000005,512.549988,182.919998,183.759995,3512.820068,3506.909912,6050.22998,6048.819824,289.290009,283.399994,497.160004,490.109985,247.399994,245.75999500000003,502.820007,502.829987,-0.34,0.33,0.77,-0.34,0.62,1.02,-0.01,0.56,0.93,0.41,0.36,0.96,1.12,0.72,0.63,0.46,1.95,-0.17,0.79,-0.02,0.45,-2.04,-1.0,-1.42,0.82,-0.66,-0.13,0.0,-0.34
2013-10-24,1747.48,1752.0699,15414.8701,15509.21,3911.6101,3928.96,2442.52002,2446.830078,2188.780029,2208.780029,513.6099849999998,515.799988,184.539993,187.339996,3510.149902,3534.7700200000004,6055.52002,6075.930176,283.570007,280.579987,493.859985,494.14999400000005,245.929993,245.449997,503.769989,501.109985,0.26,0.44,0.57,0.61,0.39,0.39,0.44,0.37,0.28,0.18,0.13,0.91,0.07,0.43,-0.28,1.52,0.68,0.7,0.72,0.34,0.01,-1.05,0.94,0.06,0.44,-0.2,-0.08,-0.53,1.05
2013-10-25,1756.01,1759.77,15523.7197,15570.2803,3955.98,3943.3601,2449.439941,2450.02002,2212.77002,2210.389893,515.76001,514.380005,187.520004,188.619995,3563.100098,3560.110107,6094.3598630000015,6076.779785,281.170013,283.209991,495.820007,496.299988,245.880005,245.25,500.630005,506.350006,0.21,0.13,0.69,0.3,-0.01,0.71,-0.32,-0.08,0.23,0.02,0.46,-0.11,-0.08,-0.27,0.11,0.59,-0.1,-0.08,-0.34,-0.29,0.37,0.73,0.63,0.1,0.64,-0.26,-0.12,1.14,-0.21
2013-10-28,1759.42,1762.11,15569.1904,15568.9297,3942.5601,3940.1299,2451.070068,2461.290039,2210.899902,2208.560059,514.659973,514.969971,188.539993,188.440002,3557.73999,3547.899902,6075.319824,6099.560059,283.410004,284.98999,496.30999800000006,499.48999,244.830002,244.960007,505.859985,505.290009,0.15,0.56,0.07,-0.0,0.72,0.32,-0.06,0.31,-0.24,0.42,-0.17,-0.11,0.12,0.06,0.22,-0.05,0.75,-0.28,0.52,0.4,0.33,0.56,0.7,0.64,1.51,0.05,0.9,-0.11,0.1
2013-10-29,1762.9301,1771.95,15572.21,15680.3496,3954.3401,3952.3401,2463.659912,2457.02002,2211.030029,2211.110107,515.619995,516.099976,189.389999,189.860001,3555.889893,3566.340088000001,6119.759765999999,6119.819824,285.890015,286.98999,501.540009,507.040009,245.539993,247.169998,505.850006,505.790009,0.51,-0.49,-0.87,0.69,-0.39,-0.86,-0.05,-0.55,-0.83,-0.27,-0.4,0.0,-2.0,0.09,-0.97,0.25,-1.56,0.29,-0.99,0.0,-0.68,0.38,-0.46,1.1,-0.53,0.66,-0.51,-0.01,-0.61
2013-10-30,1772.27,1763.3101,15680.7402,15618.7598,3962.3999,3930.6201,2457.76001,2447.169922,2217.060059,2166.929932,518.289978,511.079987,189.679993,186.889999,3571.48999,3530.889893,6131.350098,6078.160156,287.540009,285.679993,507.39001500000006,504.329987,247.889999,245.899994,506.549988,502.690002,-0.51,-0.38,-0.09,-0.4,-0.47,-0.02,-0.8,-0.28,-0.22,-0.43,-1.12,-2.26,-1.06,-1.39,-0.94,-1.47,-1.52,-1.14,0.06,-0.87,-0.89,-0.65,-0.36,-0.6,0.55,-0.8,-0.61,-0.76,-0.51
2013-10-31,1763.24,1756.54,15619.9199,15545.75,3924.3401,3919.71,2445.850098,2419.790039,2166.340088,2143.929932,511.459991,506.26001,186.710007,184.050003,3526.080078,3532.949951,6081.1098630000015,6023.899902,285.140015,284.649994,505.39001500000006,507.089996,244.639999,244.399994,502.64999400000005,500.130005,-0.38,0.29,0.65,-0.47,0.45,0.6,-0.12,0.06,0.43,-1.07,-0.23,-1.03,0.48,-1.02,0.29,-1.42,-0.92,0.19,0.27,-0.94,-0.69,-0.17,-0.3,0.34,-0.33,-0.1,-0.14,-0.5,0.83
2013-11-01,1758.7,1761.64,15558.0098,15615.5498,3932.45,3922.04,2418.610107,2414.1201170000004,2152.949951,2154.320068,507.7300110000001,507.709991,184.179993,182.350006,3543.72998,3542.5200200000004,6015.339844,5982.180176,284.929993,283.809998,507.929993,505.39999400000005,245.350006,244.070007,500.7300110000001,504.299988,0.17,0.36,0.08,0.37,0.15,0.02,-0.26,0.37,0.45,-0.19,0.18,0.06,-0.28,-0.0,-0.29,-0.99,1.12,-0.03,0.65,-0.55,0.45,-0.39,0.88,-0.5,-0.14,-0.52,0.29,0.71,0.23
2013-11-04,1763.4,1767.9301,15621.2002,15639.1201,3932.6001,3936.5901,2420.639893,2418.52002,2161.600098,2148.3701170000004,509.279999,506.26001,182.830002,184.389999,3557.100098,3565.699951,6005.490234000001,6009.029785,284.679993,286.299988,506.25,504.679993,244.050003,244.77999900000003,505.429993,505.4800110000001,0.26,-0.28,0.14,0.11,-0.13,0.69,0.1,0.08,-0.12,-0.09,0.07,-0.61,0.77,-0.59,0.26,0.85,-1.85,0.24,-0.14,0.06,0.36,0.57,-0.72,-0.31,-0.31,0.3,0.86,0.01,-0.7
2013-11-05,1765.67,1762.97,15631.2197,15618.2197,3925.0601,3939.8601,2410.389893,2420.129883,2159.060059,2164.810059,506.769989,507.55999800000006,183.789993,180.979996,3554.5200200000004,3560.5500490000004,6013.720215,6030.490234000001,285.809998,284.230011,501.39001500000006,503.130005,243.860001,246.889999,504.76001,501.950012,-0.15,0.43,-0.9,-0.08,0.82,-0.16,0.38,-0.2,-2.09,0.4,0.47,0.27,-2.97,0.16,-2.13,-1.53,0.48,0.17,-0.42,0.28,0.46,-0.55,0.66,0.35,0.35,1.24,0.14,-0.56,1.39
2013-11-06,1765.0,1770.49,15628.7197,15746.8799,3952.1799,3931.95,2430.8701170000004,2431.389893,2175.5,2100.48999,509.799988,496.769989,181.5,181.839996,3564.8000490000004,3545.51001,6065.439941,6058.299805,285.160004,286.119995,504.709991,504.910004,247.440002,247.240005,502.820007,508.929993,0.31,-1.32,0.01,0.76,-0.97,0.09,-0.51,-1.9,-0.32,0.02,-0.92,-3.45,-1.67,-2.56,-1.5,0.19,-1.37,-0.54,-2.35,-0.12,-0.83,0.34,-1.48,0.04,-1.92,-0.08,-1.43,1.22,-0.95
2013-11-07,1770.74,1747.15,15751.3096,15593.9805,3935.8101,3857.3301,2438.389893,2408.98999,2118.139893,2065.449951,500.839996,489.299988,182.699997,179.350006,3546.909912,3462.110107,6086.209961,6008.069824,287.179993,281.880005,503.9800110000001,495.200012,247.910004,243.699997,509.410004,504.100006,-1.33,1.34,1.42,-1.0,1.08,1.21,-1.99,1.6,1.62,-1.21,3.28,-2.49,3.3,-2.3,2.61,-1.83,-0.89,-2.39,1.61,-1.28,1.88,-1.85,2.27,-1.74,1.17,-1.7,1.36,-1.04,-0.2
